"","Plot","Herbivory","Coral_Id","Coral","percent_bleached","percent_dead","Date","Nutrients","catcat"
"667","D4","3x3","P8","Pver",0,5,"Nov19","Nutrient","Nov19_P8"
"668","D4","open","A1","Acr",0,0,"Nov19","Nutrient","Nov19_A1"
"669","D4","open","P23","Pver",0,0,"Nov19","Nutrient","Nov19_P23"
"670","D4","open","P5","Pver",0,0,"Nov19","Nutrient","Nov19_P5"
"671","D4","open","P6","Pver",0,0,"Nov19","Nutrient","Nov19_P6"
"672","A1","1x1","A5","Acr",0,0,"Aug20","Ambient","Aug20_A5"
"673","A1","1x1","P11","Pver",0,0,"Aug20","Ambient","Aug20_P11"
"674","A1","1x1","P16","Pver",0,0,"Aug20","Ambient","Aug20_P16"
"675","A1","1x1","P9","Pver",0,0,"Aug20","Ambient","Aug20_P9"
"676","A1","2x2","A4","Acr",0,0,"Aug20","Ambient","Aug20_A4"
"677","A1","2x2","P13","Pver",0,10,"Aug20","Ambient","Aug20_P13"
"678","A1","2x2","P8","Pver",0,0,"Aug20","Ambient","Aug20_P8"
"679","A1","3x3","A3","Acr",0,0,"Aug20","Ambient","Aug20_A3"
"680","A1","3x3","A4","Acr",5,20,"Aug20","Ambient","Aug20_A4"
"681","A1","3x3","P12","Pver",0,100,"Aug20","Ambient","Aug20_P12"
"682","A1","3x3","P8","Pver",0,0,"Aug20","Ambient","Aug20_P8"
"683","A1","3x3","P9","Pver",0,5,"Aug20","Ambient","Aug20_P9"
"684","A1","open","A1","Acr",NA,100,"Aug20","Ambient","Aug20_A1"
"685","A1","open","A2","Acr",0,0,"Aug20","Ambient","Aug20_A2"
"686","A1","open","A3","Acr",0,0,"Aug20","Ambient","Aug20_A3"
"687","A1","open","P12","Pver",0,2,"Aug20","Ambient","Aug20_P12"
"688","A1","open","P8","Pver",0,0,"Aug20","Ambient","Aug20_P8"
"689","A2","1x1","A2","Acr",NA,100,"Aug20","Nutrient","Aug20_A2"
"690","A2","1x1","P11","Pver",0,0,"Aug20","Nutrient","Aug20_P11"
"691","A2","1x1","P17","Pver",0,0,"Aug20","Nutrient","Aug20_P17"
"692","A2","1x1","P22","Pver",0,0,"Aug20","Nutrient","Aug20_P22"
"693","A2","2x2","A3","Acr",0,0,"Aug20","Nutrient","Aug20_A3"
"694","A2","2x2","P24","Pver",0,0,"Aug20","Nutrient","Aug20_P24"
"695","A2","2x2","P9","Pver",0,0,"Aug20","Nutrient","Aug20_P9"
"696","A2","3x3","A2","Acr",0,0,"Aug20","Nutrient","Aug20_A2"
"697","A2","3x3","P20","Pver",0,0,"Aug20","Nutrient","Aug20_P20"
"698","A2","3x3","P25","Pver",0,15,"Aug20","Nutrient","Aug20_P25"
"699","A2","3x3","P6","Pver",0,0,"Aug20","Nutrient","Aug20_P6"
"700","A2","open","A1","Acr",0,100,"Aug20","Nutrient","Aug20_A1"
"701","A2","open","A2","Acr",0,0,"Aug20","Nutrient","Aug20_A2"
"702","A2","open","P1","Pver",0,0,"Aug20","Nutrient","Aug20_P1"
"703","A2","open","P19","Pver",0,5,"Aug20","Nutrient","Aug20_P19"
"704","A2","open","P5","Pver",5,0,"Aug20","Nutrient","Aug20_P5"
"705","B3","1x1","A3","Acr",0,10,"Aug20","Nutrient","Aug20_A3"
"706","B3","1x1","P11","Pver",0,50,"Aug20","Nutrient","Aug20_P11"
"707","B3","1x1","P13","Pver",0,15,"Aug20","Nutrient","Aug20_P13"
"708","B3","1x1","P20","Pver",0,0,"Aug20","Nutrient","Aug20_P20"
"709","B3","1x1","P21","Pver",0,2,"Aug20","Nutrient","Aug20_P21"
"710","B3","1x1","P23","Pver",0,0,"Aug20","Nutrient","Aug20_P23"
"711","B3","2x2","A1","Acr",0,100,"Aug20","Nutrient","Aug20_A1"
"712","B3","2x2","A6","Acr",0,0,"Aug20","Nutrient","Aug20_A6"
"713","B3","2x2","P1","Pver",0,0,"Aug20","Nutrient","Aug20_P1"
"714","B3","3x3","A2","Acr",0,0,"Aug20","Nutrient","Aug20_A2"
"715","B3","3x3","A3","Acr",0,0,"Aug20","Nutrient","Aug20_A3"
"716","B3","3x3","P2","Pver",0,5,"Aug20","Nutrient","Aug20_P2"
"717","B3","3x3","P9","Pver",0,0,"Aug20","Nutrient","Aug20_P9"
"718","B3","open","A1","Acr",0,0,"Aug20","Nutrient","Aug20_A1"
"719","B3","open","P10","Pver",0,10,"Aug20","Nutrient","Aug20_P10"
"720","B3","open","P21","Pver",0,0,"Aug20","Nutrient","Aug20_P21"
"721","B3","open","P28","Pver",0,0,"Aug20","Nutrient","Aug20_P28"
"722","B3","open","P5","Pver",0,0,"Aug20","Nutrient","Aug20_P5"
"723","B4","1x1","A1","Acr",0,15,"Aug20","Ambient","Aug20_A1"
"724","B4","1x1","A2","Acr",0,0,"Aug20","Ambient","Aug20_A2"
"725","B4","1x1","P11","Pver",0,0,"Aug20","Ambient","Aug20_P11"
"726","B4","1x1","P25","Pver",0,0,"Aug20","Ambient","Aug20_P25"
"727","B4","2x2","A2","Acr",0,95,"Aug20","Ambient","Aug20_A2"
"728","B4","2x2","A4","Acr",0,0,"Aug20","Ambient","Aug20_A4"
"729","B4","2x2","A8","Acr",0,0,"Aug20","Ambient","Aug20_A8"
"730","B4","2x2","P7","Pver",0,20,"Aug20","Ambient","Aug20_P7"
"731","B4","3x3","A3","Acr",0,0,"Aug20","Ambient","Aug20_A3"
"732","B4","3x3","A7","Acr",0,0,"Aug20","Ambient","Aug20_A7"
"733","B4","3x3","P14","Pver",0,0,"Aug20","Ambient","Aug20_P14"
"734","B4","3x3","P2","Pver",0,10,"Aug20","Ambient","Aug20_P2"
"735","B4","3x3","P6","Pver",0,0,"Aug20","Ambient","Aug20_P6"
"736","B4","open","A2","Acr",0,0,"Aug20","Ambient","Aug20_A2"
"737","B4","open","P13","Pver",0,0,"Aug20","Ambient","Aug20_P13"
"738","B4","open","P5","Pver",0,0,"Aug20","Ambient","Aug20_P5"
"739","C1","1x1","P20","Pver",0,15,"Aug20","Ambient","Aug20_P20"
"740","C1","1x1","P4","Pver",0,0,"Aug20","Ambient","Aug20_P4"
"741","C1","1x1","P5","Pver",0,10,"Aug20","Ambient","Aug20_P5"
"742","C1","2x2","A1","Acr",0,15,"Aug20","Ambient","Aug20_A1"
"743","C1","2x2","A4","Acr",0,98,"Aug20","Ambient","Aug20_A4"
"744","C1","2x2","P15","Pver",0,15,"Aug20","Ambient","Aug20_P15"
"745","C1","2x2","P16","Pver",0,100,"Aug20","Ambient","Aug20_P16"
"746","C1","2x2","P18","Pver",0,10,"Aug20","Ambient","Aug20_P18"
"747","C1","2x2","P3","Pver",0,0,"Aug20","Ambient","Aug20_P3"
"748","C1","3x3","A1","Acr",0,100,"Aug20","Ambient","Aug20_A1"
"749","C1","3x3","A5","Acr",0,0,"Aug20","Ambient","Aug20_A5"
"750","C1","3x3","P13","Pver",0,0,"Aug20","Ambient","Aug20_P13"
"751","C1","open","P12","Pver",0,5,"Aug20","Ambient","Aug20_P12"
"752","C1","open","P18","Pver",0,0,"Aug20","Ambient","Aug20_P18"
"753","C1","open","P3","Pver",0,0,"Aug20","Ambient","Aug20_P3"
"754","C3","1x1","A2","Acr",0,10,"Aug20","Nutrient","Aug20_A2"
"755","C3","1x1","P20","Pver",0,0,"Aug20","Nutrient","Aug20_P20"
"756","C3","1x1","P7","Pver",0,0,"Aug20","Nutrient","Aug20_P7"
"757","C3","2x2","A1","Acr",0,100,"Aug20","Nutrient","Aug20_A1"
"758","C3","2x2","A3/Aret73","Acr",0,100,"Aug20","Nutrient","Aug20_A3/Aret73"
"759","C3","2x2","A4/Aret275","Acr",0,0,"Aug20","Nutrient","Aug20_A4/Aret275"
"760","C3","2x2","P17","Pver",0,15,"Aug20","Nutrient","Aug20_P17"
"761","C3","2x2","P22","Pver",0,20,"Aug20","Nutrient","Aug20_P22"
"762","C3","2x2","P23","Pver",0,10,"Aug20","Nutrient","Aug20_P23"
"763","C3","3x3","A1/Aret97","Acr",0,0,"Aug20","Nutrient","Aug20_A1/Aret97"
"764","C3","3x3","A2/Aret 42","Acr",0,0,"Aug20","Nutrient","Aug20_A2/Aret 42"
"765","C3","3x3","P15","Pver",0,5,"Aug20","Nutrient","Aug20_P15"
"766","C3","3x3","P19","Pver",0,3,"Aug20","Nutrient","Aug20_P19"
"767","C3","3x3","P24","Pver",0,15,"Aug20","Nutrient","Aug20_P24"
"768","C3","3x3","P3","Pver",0,0,"Aug20","Nutrient","Aug20_P3"
"769","C3","open","A1","Acr",0,100,"Aug20","Nutrient","Aug20_A1"
"770","C3","open","A5","Acr",0,50,"Aug20","Nutrient","Aug20_A5"
"771","C3","open","A6","Acr",0,0,"Aug20","Nutrient","Aug20_A6"
"772","C3","open","P11","Pver",0,0,"Aug20","Nutrient","Aug20_P11"
"773","C3","open","P12","Pver",0,0,"Aug20","Nutrient","Aug20_P12"
"774","C3","open","P13","Pver",0,5,"Aug20","Nutrient","Aug20_P13"
"775","C3","open","P15","Pver",0,95,"Aug20","Nutrient","Aug20_P15"
"776","D2","1x1","A1","Acr",0,0,"Aug20","Ambient","Aug20_A1"
"777","D2","1x1","A5","Acr",NA,100,"Aug20","Ambient","Aug20_A5"
"778","D2","1x1","A7","Acr",0,0,"Aug20","Ambient","Aug20_A7"
"779","D2","1x1","P15","Pver",0,10,"Aug20","Ambient","Aug20_P15"
"780","D2","1x1","P17","Pver",0,0,"Aug20","Ambient","Aug20_P17"
"781","D2","1x1","P2","Pver",0,2,"Aug20","Ambient","Aug20_P2"
"782","D2","2x2","A6","Acr",0,0,"Aug20","Ambient","Aug20_A6"
"783","D2","2x2","A7","Acr",NA,100,"Aug20","Ambient","Aug20_A7"
"784","D2","2x2","P2","Pver",0,40,"Aug20","Ambient","Aug20_P2"
"785","D2","2x2","P21","Pver",0,2,"Aug20","Ambient","Aug20_P21"
"786","D2","2x2","P7","Pver",0,60,"Aug20","Ambient","Aug20_P7"
"787","D2","3x3","A1","Acr",NA,100,"Aug20","Ambient","Aug20_A1"
"788","D2","3x3","P22","Pver",0,0,"Aug20","Ambient","Aug20_P22"
"789","D2","3x3","P5","Pver",0,0,"Aug20","Ambient","Aug20_P5"
"790","D2","3x3","P9","Pver",0,15,"Aug20","Ambient","Aug20_P9"
"791","D2","open","P12","Pver",0,10,"Aug20","Ambient","Aug20_P12"
"792","D2","open","P13","Pver",0,0,"Aug20","Ambient","Aug20_P13"
"793","D2","open","P15","Pver",0,0,"Aug20","Ambient","Aug20_P15"
"794","D4","1x1","A1","Acr",0,0,"Aug20","Nutrient","Aug20_A1"
"795","D4","1x1","A2","Acr",NA,98,"Aug20","Nutrient","Aug20_A2"
"796","D4","1x1","A3","Acr",0,40,"Aug20","Nutrient","Aug20_A3"
"797","D4","1x1","A4","Acr",0,0,"Aug20","Nutrient","Aug20_A4"
"798","D4","1x1","P16","Pver",0,0,"Aug20","Nutrient","Aug20_P16"
"799","D4","1x1","P5","Pver",0,0,"Aug20","Nutrient","Aug20_P5"
"800","D4","1x1","P7","Pver",0,20,"Aug20","Nutrient","Aug20_P7"
"801","D4","2x2","A1","Acr",NA,100,"Aug20","Nutrient","Aug20_A1"
"802","D4","2x2","A2","Acr",0,0,"Aug20","Nutrient","Aug20_A2"
"803","D4","2x2","A3","Acr",0,0,"Aug20","Nutrient","Aug20_A3"
"804","D4","2x2","P11","Pver",0,0,"Aug20","Nutrient","Aug20_P11"
"805","D4","2x2","P5","Pver",0,15,"Aug20","Nutrient","Aug20_P5"
"806","D4","2x2","P6","Pver",0,0,"Aug20","Nutrient","Aug20_P6"
"807","D4","3x3","A3","Acr",0,0,"Aug20","Nutrient","Aug20_A3"
"808","D4","3x3","A4","Acr",0,50,"Aug20","Nutrient","Aug20_A4"
"809","D4","3x3","A5","Acr",0,0,"Aug20","Nutrient","Aug20_A5"
"810","D4","3x3","P20","Pver",0,0,"Aug20","Nutrient","Aug20_P20"
"811","D4","3x3","P30","Pver",0,0,"Aug20","Nutrient","Aug20_P30"
"812","D4","3x3","P8","Pver",0,5,"Aug20","Nutrient","Aug20_P8"
"813","D4","open","A1","Acr",0,0,"Aug20","Nutrient","Aug20_A1"
"814","D4","open","A6","Acr",0,0,"Aug20","Nutrient","Aug20_A6"
"815","D4","open","P23","Pver",0,0,"Aug20","Nutrient","Aug20_P23"
"816","D4","open","P5","Pver",0,0,"Aug20","Nutrient","Aug20_P5"
"817","D4","open","P6","Pver",0,0,"Aug20","Nutrient","Aug20_P6"
"818","A1","1x1","plob_220","Plob",0,0,"Jul18","Ambient","Jul18_plob_220"
"819","A1","3x3","plob_222","Plob",0,0,"Jul18","Ambient","Jul18_plob_222"
"820","A1","open","plob_224","Plob",0,0,"Jul18","Ambient","Jul18_plob_224"
"821","A1","open","plob_225","Plob",0,0,"Jul18","Ambient","Jul18_plob_225"
"822","A2","1x1","plob_205","Plob",0,0,"Jul18","Nutrient","Jul18_plob_205"
"823","A2","1x1","plob_206/31/15","Plob",0,0,"Jul18","Nutrient","Jul18_plob_206/31/15"
"824","A2","1x1","plob_914","Plob",0,0,"Jul18","Nutrient","Jul18_plob_914"
"825","A2","2x2","plob_208","Plob",0,0,"Jul18","Nutrient","Jul18_plob_208"
"826","A2","2x2","plob_209","Plob",0,0,"Jul18","Nutrient","Jul18_plob_209"
"827","A2","3x3","plob_211","Plob",0,0,"Jul18","Nutrient","Jul18_plob_211"
"828","A2","3x3","plob_913","Plob",0,0,"Jul18","Nutrient","Jul18_plob_913"
"829","A2","open","plob_215","Plob",0,0,"Jul18","Nutrient","Jul18_plob_215"
"830","A2","open","plob_216","Plob",0,0,"Jul18","Nutrient","Jul18_plob_216"
"831","A2","open","plob_912","Plob",0,0,"Jul18","Nutrient","Jul18_plob_912"
"832","B3","1x1","plob_907","Plob",0,0,"Jul18","Nutrient","Jul18_plob_907"
"833","B3","2x2","plob_909","Plob",0,0,"Jul18","Nutrient","Jul18_plob_909"
"834","B3","3x3","plob_150","Plob",0,0,"Jul18","Nutrient","Jul18_plob_150"
"835","B3","3x3","plob_264","Plob",0,0,"Jul18","Nutrient","Jul18_plob_264"
"836","B3","3x3","plob_910","Plob",0,0,"Jul18","Nutrient","Jul18_plob_910"
"837","B3","open","plob_908","Plob",0,0,"Jul18","Nutrient","Jul18_plob_908"
"838","B4","2x2","plob_?","Plob",0,0,"Jul18","Ambient","Jul18_plob_?"
"839","B4","2x2","plob_439","Plob",0,0,"Jul18","Ambient","Jul18_plob_439"
"840","B4","3x3","plob_368","Plob",0,0,"Jul18","Ambient","Jul18_plob_368"
"841","B4","open","plob_235","Plob",0,0,"Jul18","Ambient","Jul18_plob_235"
"842","C1","1x1","plob_281","Plob",0,0,"Jul18","Ambient","Jul18_plob_281"
"843","C1","1x1","plob_283","Plob",0,0,"Jul18","Ambient","Jul18_plob_283"
"844","C1","2x2","plob_287","Plob",0,0,"Jul18","Ambient","Jul18_plob_287"
"845","C1","3x3","plob_306","Plob",0,0,"Jul18","Ambient","Jul18_plob_306"
"846","C1","open","plob_280","Plob",0,3,"Jul18","Ambient","Jul18_plob_280"
"847","C1","open","plob_281","Plob",0,0,"Jul18","Ambient","Jul18_plob_281"
"848","C3","1x1","plob_272","Plob",0,0,"Jul18","Nutrient","Jul18_plob_272"
"849","C3","1x1","plob_905","Plob",0,2,"Jul18","Nutrient","Jul18_plob_905"
"850","C3","2x2","plob_903","Plob",0,0,"Jul18","Nutrient","Jul18_plob_903"
"851","C3","3x3","plob_276","Plob",0,0,"Jul18","Nutrient","Jul18_plob_276"
"852","C3","3x3","plob_279","Plob",0,0,"Jul18","Nutrient","Jul18_plob_279"
"853","C3","3x3","plob_904","Plob",0,0,"Jul18","Nutrient","Jul18_plob_904"
"854","C3","open","plob_268","Plob",0,0,"Jul18","Nutrient","Jul18_plob_268"
"855","C3","open","plob_906","Plob",0,0,"Jul18","Nutrient","Jul18_plob_906"
"856","D2","1x1","plob_258","Plob",0,0,"Jul18","Ambient","Jul18_plob_258"
"857","D2","2x2","plob_901/91","Plob",0,0,"Jul18","Ambient","Jul18_plob_901/91"
"858","D2","3x3","plob_239","Plob",0,0,"Jul18","Ambient","Jul18_plob_239"
"859","D2","3x3","plob_902","Plob",0,0,"Jul18","Ambient","Jul18_plob_902"
"860","D2","open","plob_237","Plob",0,0,"Jul18","Ambient","Jul18_plob_237"
"861","D2","open","plob_700","Plob",0,0,"Jul18","Ambient","Jul18_plob_700"
"862","D4","1x1","plob_298","Plob",0,0,"Jul18","Nutrient","Jul18_plob_298"
"863","D4","2x2","plob_252","Plob",0,0,"Jul18","Nutrient","Jul18_plob_252"
"864","D4","3x3","plob_257","Plob",0,0,"Jul18","Nutrient","Jul18_plob_257"
"865","D4","3x3","plob_296","Plob",0,0,"Jul18","Nutrient","Jul18_plob_296"
"866","D4","open","plob_246","Plob",0,0,"Jul18","Nutrient","Jul18_plob_246"
"867","D4","open","plob_247","Plob",0,0,"Jul18","Nutrient","Jul18_plob_247"
"868","A1","1x1","plob_220","Plob",0,0,"Nov18","Ambient","Nov18_plob_220"
"869","A1","3x3","plob_222","Plob",0,0,"Nov18","Ambient","Nov18_plob_222"
"870","A1","open","plob_224","Plob",0,0,"Nov18","Ambient","Nov18_plob_224"
"871","A1","open","plob_225","Plob",0,80,"Nov18","Ambient","Nov18_plob_225"
"872","A2","1x1","plob_205","Plob",0,0,"Nov18","Nutrient","Nov18_plob_205"
"873","A2","1x1","plob_206/31/15","Plob",0,0,"Nov18","Nutrient","Nov18_plob_206/31/15"
"874","A2","1x1","plob_914","Plob",0,0,"Nov18","Nutrient","Nov18_plob_914"
"875","A2","2x2","plob_208","Plob",0,0,"Nov18","Nutrient","Nov18_plob_208"
"876","A2","2x2","plob_209","Plob",0,0,"Nov18","Nutrient","Nov18_plob_209"
"877","A2","3x3","plob_211","Plob",0,0,"Nov18","Nutrient","Nov18_plob_211"
"878","A2","3x3","plob_913","Plob",0,0,"Nov18","Nutrient","Nov18_plob_913"
"879","A2","open","plob_215","Plob",0,0,"Nov18","Nutrient","Nov18_plob_215"
"880","A2","open","plob_216","Plob",0,0,"Nov18","Nutrient","Nov18_plob_216"
"881","A2","open","plob_912","Plob",0,0,"Nov18","Nutrient","Nov18_plob_912"
"882","B3","1x1","plob_907","Plob",0,30,"Nov18","Nutrient","Nov18_plob_907"
"883","B3","2x2","plob_909","Plob",0,10,"Nov18","Nutrient","Nov18_plob_909"
"884","B3","3x3","plob_150","Plob",0,0,"Nov18","Nutrient","Nov18_plob_150"
"885","B3","3x3","plob_264","Plob",0,0,"Nov18","Nutrient","Nov18_plob_264"
"886","B3","3x3","plob_910","Plob",0,0,"Nov18","Nutrient","Nov18_plob_910"
"887","B3","open","plob_908","Plob",0,10,"Nov18","Nutrient","Nov18_plob_908"
"888","B4","2x2","plob_?","Plob",0,0,"Nov18","Ambient","Nov18_plob_?"
"889","B4","2x2","plob_439","Plob",0,0,"Nov18","Ambient","Nov18_plob_439"
"890","B4","3x3","plob_368","Plob",0,0,"Nov18","Ambient","Nov18_plob_368"
"891","B4","open","plob_235","Plob",0,0,"Nov18","Ambient","Nov18_plob_235"
"892","C1","1x1","plob_281","Plob",0,0,"Nov18","Ambient","Nov18_plob_281"
"893","C1","1x1","plob_283","Plob",0,0,"Nov18","Ambient","Nov18_plob_283"
"894","C1","2x2","plob_287","Plob",0,0,"Nov18","Ambient","Nov18_plob_287"
"895","C1","3x3","plob_306","Plob",0,0,"Nov18","Ambient","Nov18_plob_306"
"896","C1","open","plob_280","Plob",0,3,"Nov18","Ambient","Nov18_plob_280"
"897","C1","open","plob_281","Plob",0,0,"Nov18","Ambient","Nov18_plob_281"
"898","C3","1x1","plob_272","Plob",0,0,"Nov18","Nutrient","Nov18_plob_272"
"899","C3","1x1","plob_905","Plob",0,2,"Nov18","Nutrient","Nov18_plob_905"
"900","C3","2x2","plob_903","Plob",0,15,"Nov18","Nutrient","Nov18_plob_903"
"901","C3","3x3","plob_276","Plob",0,5,"Nov18","Nutrient","Nov18_plob_276"
"902","C3","3x3","plob_279","Plob",0,5,"Nov18","Nutrient","Nov18_plob_279"
"903","C3","3x3","plob_904","Plob",0,3,"Nov18","Nutrient","Nov18_plob_904"
"904","C3","open","plob_268","Plob",0,0,"Nov18","Nutrient","Nov18_plob_268"
"905","C3","open","plob_906","Plob",0,0,"Nov18","Nutrient","Nov18_plob_906"
"906","D2","1x1","plob_258","Plob",0,10,"Nov18","Ambient","Nov18_plob_258"
"907","D2","2x2","plob_901/91","Plob",0,1,"Nov18","Ambient","Nov18_plob_901/91"
"908","D2","3x3","plob_239","Plob",0,0,"Nov18","Ambient","Nov18_plob_239"
"909","D2","3x3","plob_902","Plob",0,1,"Nov18","Ambient","Nov18_plob_902"
"910","D2","open","plob_237","Plob",0,0,"Nov18","Ambient","Nov18_plob_237"
"911","D2","open","plob_700","Plob",0,2,"Nov18","Ambient","Nov18_plob_700"
"912","D4","1x1","plob_298","Plob",0,0,"Nov18","Nutrient","Nov18_plob_298"
"913","D4","2x2","plob_252","Plob",0,0,"Nov18","Nutrient","Nov18_plob_252"
"914","D4","3x3","plob_257","Plob",0,0,"Nov18","Nutrient","Nov18_plob_257"
"915","D4","3x3","plob_296","Plob",0,3,"Nov18","Nutrient","Nov18_plob_296"
"916","D4","open","plob_246","Plob",0,0,"Nov18","Nutrient","Nov18_plob_246"
"917","D4","open","plob_247","Plob",0,0,"Nov18","Nutrient","Nov18_plob_247"
"918","A1","3x3","plob_222","Plob",0,0,"Mar19","Ambient","Mar19_plob_222"
"919","A1","open","plob_224","Plob",5,10,"Mar19","Ambient","Mar19_plob_224"
"920","A1","open","plob_225","Plob",0,85,"Mar19","Ambient","Mar19_plob_225"
"921","A2","1x1","plob_205","Plob",0,0,"Mar19","Nutrient","Mar19_plob_205"
"922","A2","1x1","plob_206/31/15","Plob",0,0,"Mar19","Nutrient","Mar19_plob_206/31/15"
"923","A2","1x1","plob_914","Plob",0,90,"Mar19","Nutrient","Mar19_plob_914"
"924","A2","2x2","plob_208","Plob",0,5,"Mar19","Nutrient","Mar19_plob_208"
"925","A2","2x2","plob_209","Plob",0,0,"Mar19","Nutrient","Mar19_plob_209"
"926","A2","3x3","plob_211","Plob",0,5,"Mar19","Nutrient","Mar19_plob_211"
"927","A2","3x3","plob_913","Plob",0,0,"Mar19","Nutrient","Mar19_plob_913"
"928","A2","open","plob_215","Plob",0,0,"Mar19","Nutrient","Mar19_plob_215"
"929","A2","open","plob_216","Plob",0,0,"Mar19","Nutrient","Mar19_plob_216"
"930","A2","open","plob_912","Plob",0,100,"Mar19","Nutrient","Mar19_plob_912"
"931","B3","1x1","plob_907","Plob",0,80,"Mar19","Nutrient","Mar19_plob_907"
"932","B3","2x2","plob_909","Plob",0,12,"Mar19","Nutrient","Mar19_plob_909"
"933","B3","3x3","plob_150","Plob",0,20,"Mar19","Nutrient","Mar19_plob_150"
"934","B3","3x3","plob_264","Plob",0,20,"Mar19","Nutrient","Mar19_plob_264"
"935","B3","3x3","plob_910","Plob",0,90,"Mar19","Nutrient","Mar19_plob_910"
"936","B3","open","plob_908","Plob",0,50,"Mar19","Nutrient","Mar19_plob_908"
"937","B4","2x2","plob_?","Plob",0,10,"Mar19","Ambient","Mar19_plob_?"
"938","B4","2x2","plob_439","Plob",0,0,"Mar19","Ambient","Mar19_plob_439"
"939","B4","3x3","plob_131","Plob",0,0,"Mar19","Ambient","Mar19_plob_131"
"940","B4","3x3","plob_368","Plob",0,10,"Mar19","Ambient","Mar19_plob_368"
"941","B4","open","plob_235","Plob",0,0,"Mar19","Ambient","Mar19_plob_235"
"942","C1","1x1","plob_281","Plob",0,0,"Mar19","Ambient","Mar19_plob_281"
"943","C1","1x1","plob_283","Plob",0,0,"Mar19","Ambient","Mar19_plob_283"
"944","C1","2x2","plob_287","Plob",0,0,"Mar19","Ambient","Mar19_plob_287"
"945","C1","3x3","plob_306","Plob",0,0,"Mar19","Ambient","Mar19_plob_306"
"946","C1","open","plob_280","Plob",0,5,"Mar19","Ambient","Mar19_plob_280"
"947","C1","open","plob_281","Plob",0,0,"Mar19","Ambient","Mar19_plob_281"
"948","C3","1x1","plob_272","Plob",0,0,"Mar19","Nutrient","Mar19_plob_272"
"949","C3","1x1","plob_905","Plob",0,7,"Mar19","Nutrient","Mar19_plob_905"
"950","C3","2x2","plob_903","Plob",0,40,"Mar19","Nutrient","Mar19_plob_903"
"951","C3","3x3","plob_276","Plob",0,10,"Mar19","Nutrient","Mar19_plob_276"
"952","C3","3x3","plob_279","Plob",0,5,"Mar19","Nutrient","Mar19_plob_279"
"953","C3","3x3","plob_904","Plob",0,15,"Mar19","Nutrient","Mar19_plob_904"
"954","C3","open","plob_268","Plob",0,2,"Mar19","Nutrient","Mar19_plob_268"
"955","C3","open","plob_906","Plob",0,0,"Mar19","Nutrient","Mar19_plob_906"
"956","D2","1x1","plob_258","Plob",0,50,"Mar19","Ambient","Mar19_plob_258"
"957","D2","2x2","plob_901/91","Plob",0,1,"Mar19","Ambient","Mar19_plob_901/91"
"958","D2","3x3","plob_239","Plob",0,2,"Mar19","Ambient","Mar19_plob_239"
"959","D2","3x3","plob_902","Plob",0,100,"Mar19","Ambient","Mar19_plob_902"
"960","D2","open","plob_237","Plob",0,0,"Mar19","Ambient","Mar19_plob_237"
"961","D2","open","plob_700","Plob",0,5,"Mar19","Ambient","Mar19_plob_700"
"962","D4","1x1","plob_298","Plob",0,0,"Mar19","Nutrient","Mar19_plob_298"
"963","D4","2x2","plob_252","Plob",0,0,"Mar19","Nutrient","Mar19_plob_252"
"964","D4","3x3","plob_257","Plob",0,0,"Mar19","Nutrient","Mar19_plob_257"
"965","D4","3x3","plob_296","Plob",0,3,"Mar19","Nutrient","Mar19_plob_296"
"966","D4","open","plob_246","Plob",0,10,"Mar19","Nutrient","Mar19_plob_246"
"967","D4","open","plob_247","Plob",0,0,"Mar19","Nutrient","Mar19_plob_247"
"968","A1","3x3","plob_222","Plob",0,40,"Aug19","Ambient","Aug19_plob_222"
"969","A1","open","plob_224","Plob",0,25,"Aug19","Ambient","Aug19_plob_224"
"970","A1","open","plob_225","Plob",0,85,"Aug19","Ambient","Aug19_plob_225"
"971","A2","1x1","plob_205","Plob",0,0,"Aug19","Nutrient","Aug19_plob_205"
"972","A2","1x1","plob_206/31/15","Plob",0,0,"Aug19","Nutrient","Aug19_plob_206/31/15"
"973","A2","1x1","plob_914","Plob",0,90,"Aug19","Nutrient","Aug19_plob_914"
"974","A2","2x2","plob_208","Plob",0,10,"Aug19","Nutrient","Aug19_plob_208"
"975","A2","2x2","plob_209","Plob",0,10,"Aug19","Nutrient","Aug19_plob_209"
"976","A2","3x3","plob_211","Plob",0,15,"Aug19","Nutrient","Aug19_plob_211"
"977","A2","3x3","plob_913","Plob",0,1,"Aug19","Nutrient","Aug19_plob_913"
"978","A2","open","plob_215","Plob",0,0,"Aug19","Nutrient","Aug19_plob_215"
"979","A2","open","plob_216","Plob",0,0,"Aug19","Nutrient","Aug19_plob_216"
"980","A2","open","plob_912","Plob",0,100,"Aug19","Nutrient","Aug19_plob_912"
"981","B3","1x1","plob_907","Plob",0,100,"Aug19","Nutrient","Aug19_plob_907"
"982","B3","2x2","plob_909","Plob",0,80,"Aug19","Nutrient","Aug19_plob_909"
"983","B3","3x3","plob_150","Plob",NA,25,"Aug19","Nutrient","Aug19_plob_150"
"984","B3","3x3","plob_264","Plob",0,80,"Aug19","Nutrient","Aug19_plob_264"
"985","B3","3x3","plob_910","Plob",0,100,"Aug19","Nutrient","Aug19_plob_910"
"986","B3","open","plob_908","Plob",0,85,"Aug19","Nutrient","Aug19_plob_908"
"987","B4","2x2","plob_?","Plob",10,15,"Aug19","Ambient","Aug19_plob_?"
