Plot,Herbivory,Coral_Id,Coral,percent_bleached,percent_dead,Date,Nutrients,catcat
C3,2x2,P23,Pver,0,10, Aug20,Nutrient,Aug20_P23
C3,3x3,A1/Aret97,Acr,0,0, Aug20,Nutrient,Aug20_A1/Aret97
C3,3x3,A2/Aret 42,Acr,0,0, Aug20,Nutrient,Aug20_A2/Aret 42
C3,3x3,P15,Pver,0,5, Aug20,Nutrient,Aug20_P15
C3,3x3,P19,Pver,0,3, Aug20,Nutrient,Aug20_P19
C3,3x3,P24,Pver,0,15, Aug20,Nutrient,Aug20_P24
C3,3x3,P3,Pver,0,0, Aug20,Nutrient,Aug20_P3
C3,open,A1,Acr,0,100, Aug20,Nutrient,Aug20_A1
C3,open,A5,Acr,0,50, Aug20,Nutrient,Aug20_A5
C3,open,A6,Acr,0,0, Aug20,Nutrient,Aug20_A6
C3,open,P11,Pver,0,0, Aug20,Nutrient,Aug20_P11
C3,open,P12,Pver,0,0, Aug20,Nutrient,Aug20_P12
C3,open,P13,Pver,0,5, Aug20,Nutrient,Aug20_P13
C3,open,P15,Pver,0,95, Aug20,Nutrient,Aug20_P15
D2,1x1,A1,Acr,0,0, Aug20,Ambient,Aug20_A1
D2,1x1,A5,Acr,NA,100, Aug20,Ambient,Aug20_A5
D2,1x1,A7,Acr,0,0, Aug20,Ambient,Aug20_A7
D2,1x1,P15,Pver,0,10, Aug20,Ambient,Aug20_P15
D2,1x1,P17,Pver,0,0, Aug20,Ambient,Aug20_P17
D2,1x1,P2,Pver,0,2, Aug20,Ambient,Aug20_P2
D2,2x2,A6,Acr,0,0, Aug20,Ambient,Aug20_A6
D2,2x2,A7,Acr,NA,100, Aug20,Ambient,Aug20_A7
D2,2x2,P2,Pver,0,40, Aug20,Ambient,Aug20_P2
D2,2x2,P21,Pver,0,2, Aug20,Ambient,Aug20_P21
D2,2x2,P7,Pver,0,60, Aug20,Ambient,Aug20_P7
D2,3x3,A1,Acr,NA,100, Aug20,Ambient,Aug20_A1
D2,3x3,P22,Pver,0,0, Aug20,Ambient,Aug20_P22
D2,3x3,P5,Pver,0,0, Aug20,Ambient,Aug20_P5
D2,3x3,P9,Pver,0,15, Aug20,Ambient,Aug20_P9
D2,open,P12,Pver,0,10, Aug20,Ambient,Aug20_P12
D2,open,P13,Pver,0,0, Aug20,Ambient,Aug20_P13
D2,open,P15,Pver,0,0, Aug20,Ambient,Aug20_P15
D4,1x1,A1,Acr,0,0, Aug20,Nutrient,Aug20_A1
D4,1x1,A2,Acr,NA,98, Aug20,Nutrient,Aug20_A2
D4,1x1,A3,Acr,0,40, Aug20,Nutrient,Aug20_A3
D4,1x1,A4,Acr,0,0, Aug20,Nutrient,Aug20_A4
D4,1x1,P16,Pver,0,0, Aug20,Nutrient,Aug20_P16
D4,1x1,P5,Pver,0,0, Aug20,Nutrient,Aug20_P5
D4,1x1,P7,Pver,0,20, Aug20,Nutrient,Aug20_P7
D4,2x2,A1,Acr,NA,100, Aug20,Nutrient,Aug20_A1
D4,2x2,A2,Acr,0,0, Aug20,Nutrient,Aug20_A2
D4,2x2,A3,Acr,0,0, Aug20,Nutrient,Aug20_A3
D4,2x2,P11,Pver,0,0, Aug20,Nutrient,Aug20_P11
D4,2x2,P5,Pver,0,15, Aug20,Nutrient,Aug20_P5
D4,2x2,P6,Pver,0,0, Aug20,Nutrient,Aug20_P6
D4,3x3,A3,Acr,0,0, Aug20,Nutrient,Aug20_A3
D4,3x3,A4,Acr,0,50, Aug20,Nutrient,Aug20_A4
D4,3x3,A5,Acr,0,0, Aug20,Nutrient,Aug20_A5
D4,3x3,P20,Pver,0,0, Aug20,Nutrient,Aug20_P20
D4,3x3,P30,Pver,0,0, Aug20,Nutrient,Aug20_P30
D4,3x3,P8,Pver,0,5, Aug20,Nutrient,Aug20_P8
D4,open,A1,Acr,0,0, Aug20,Nutrient,Aug20_A1
D4,open,A6,Acr,0,0, Aug20,Nutrient,Aug20_A6
D4,open,P23,Pver,0,0, Aug20,Nutrient,Aug20_P23
D4,open,P5,Pver,0,0, Aug20,Nutrient,Aug20_P5
D4,open,P6,Pver,0,0, Aug20,Nutrient,Aug20_P6
A1,1x1,plob_220,Plob,0,0, Jul18,Ambient,Jul18_plob_220
A1,3x3,plob_222,Plob,0,0, Jul18,Ambient,Jul18_plob_222
A1,open,plob_224,Plob,0,0, Jul18,Ambient,Jul18_plob_224
A1,open,plob_225,Plob,0,0, Jul18,Ambient,Jul18_plob_225
A2,1x1,plob_205,Plob,0,0, Jul18,Nutrient,Jul18_plob_205
A2,1x1,plob_206/31/15,Plob,0,0, Jul18,Nutrient,Jul18_plob_206/31/15
A2,1x1,plob_914,Plob,0,0, Jul18,Nutrient,Jul18_plob_914
A2,2x2,plob_208,Plob,0,0, Jul18,Nutrient,Jul18_plob_208
A2,2x2,plob_209,Plob,0,0, Jul18,Nutrient,Jul18_plob_209
A2,3x3,plob_211,Plob,0,0, Jul18,Nutrient,Jul18_plob_211
A2,3x3,plob_913,Plob,0,0, Jul18,Nutrient,Jul18_plob_913
A2,open,plob_215,Plob,0,0, Jul18,Nutrient,Jul18_plob_215
A2,open,plob_216,Plob,0,0, Jul18,Nutrient,Jul18_plob_216
A2,open,plob_912,Plob,0,0, Jul18,Nutrient,Jul18_plob_912
B3,1x1,plob_907,Plob,0,0, Jul18,Nutrient,Jul18_plob_907
B3,2x2,plob_909,Plob,0,0, Jul18,Nutrient,Jul18_plob_909
B3,3x3,plob_150,Plob,0,0, Jul18,Nutrient,Jul18_plob_150
B3,3x3,plob_264,Plob,0,0, Jul18,Nutrient,Jul18_plob_264
B3,3x3,plob_910,Plob,0,0, Jul18,Nutrient,Jul18_plob_910
B3,open,plob_908,Plob,0,0, Jul18,Nutrient,Jul18_plob_908
B4,2x2,plob_?,Plob,0,0, Jul18,Ambient,Jul18_plob_?
B4,2x2,plob_439,Plob,0,0, Jul18,Ambient,Jul18_plob_439
B4,3x3,plob_368,Plob,0,0, Jul18,Ambient,Jul18_plob_368
B4,open,plob_235,Plob,0,0, Jul18,Ambient,Jul18_plob_235
C1,1x1,plob_281,Plob,0,0, Jul18,Ambient,Jul18_plob_281
C1,1x1,plob_283,Plob,0,0, Jul18,Ambient,Jul18_plob_283
C1,2x2,plob_287,Plob,0,0, Jul18,Ambient,Jul18_plob_287
C1,3x3,plob_306,Plob,0,0, Jul18,Ambient,Jul18_plob_306
C1,open,plob_280,Plob,0,3, Jul18,Ambient,Jul18_plob_280
C1,open,plob_281,Plob,0,0, Jul18,Ambient,Jul18_plob_281
C3,1x1,plob_272,Plob,0,0, Jul18,Nutrient,Jul18_plob_272
C3,1x1,plob_905,Plob,0,2, Jul18,Nutrient,Jul18_plob_905
C3,2x2,plob_903,Plob,0,0, Jul18,Nutrient,Jul18_plob_903
C3,3x3,plob_276,Plob,0,0, Jul18,Nutrient,Jul18_plob_276
C3,3x3,plob_279,Plob,0,0, Jul18,Nutrient,Jul18_plob_279
C3,3x3,plob_904,Plob,0,0, Jul18,Nutrient,Jul18_plob_904
C3,open,plob_268,Plob,0,0, Jul18,Nutrient,Jul18_plob_268
C3,open,plob_906,Plob,0,0, Jul18,Nutrient,Jul18_plob_906
D2,1x1,plob_258,Plob,0,0, Jul18,Ambient,Jul18_plob_258
D2,2x2,plob_901/91,Plob,0,0, Jul18,Ambient,Jul18_plob_901/91
D2,3x3,plob_239,Plob,0,0, Jul18,Ambient,Jul18_plob_239
D2,3x3,plob_902,Plob,0,0, Jul18,Ambient,Jul18_plob_902
D2,open,plob_237,Plob,0,0, Jul18,Ambient,Jul18_plob_237
D2,open,plob_700,Plob,0,0, Jul18,Ambient,Jul18_plob_700
D4,1x1,plob_298,Plob,0,0, Jul18,Nutrient,Jul18_plob_298
D4,2x2,plob_252,Plob,0,0, Jul18,Nutrient,Jul18_plob_252
D4,3x3,plob_257,Plob,0,0, Jul18,Nutrient,Jul18_plob_257
D4,3x3,plob_296,Plob,0,0, Jul18,Nutrient,Jul18_plob_296
D4,open,plob_246,Plob,0,0, Jul18,Nutrient,Jul18_plob_246
D4,open,plob_247,Plob,0,0, Jul18,Nutrient,Jul18_plob_247
A1,1x1,plob_220,Plob,0,0, Nov18,Ambient,Nov18_plob_220
A1,3x3,plob_222,Plob,0,0, Nov18,Ambient,Nov18_plob_222
A1,open,plob_224,Plob,0,0, Nov18,Ambient,Nov18_plob_224
A1,open,plob_225,Plob,0,80, Nov18,Ambient,Nov18_plob_225
A2,1x1,plob_205,Plob,0,0, Nov18,Nutrient,Nov18_plob_205
A2,1x1,plob_206/31/15,Plob,0,0, Nov18,Nutrient,Nov18_plob_206/31/15
A2,1x1,plob_914,Plob,0,0, Nov18,Nutrient,Nov18_plob_914
A2,2x2,plob_208,Plob,0,0, Nov18,Nutrient,Nov18_plob_208
A2,2x2,plob_209,Plob,0,0, Nov18,Nutrient,Nov18_plob_209
A2,3x3,plob_211,Plob,0,0, Nov18,Nutrient,Nov18_plob_211
A2,3x3,plob_913,Plob,0,0, Nov18,Nutrient,Nov18_plob_913
A2,open,plob_215,Plob,0,0, Nov18,Nutrient,Nov18_plob_215
A2,open,plob_216,Plob,0,0, Nov18,Nutrient,Nov18_plob_216
A2,open,plob_912,Plob,0,0, Nov18,Nutrient,Nov18_plob_912
B3,1x1,plob_907,Plob,0,30, Nov18,Nutrient,Nov18_plob_907
B3,2x2,plob_909,Plob,0,10, Nov18,Nutrient,Nov18_plob_909
B3,3x3,plob_150,Plob,0,0, Nov18,Nutrient,Nov18_plob_150
B3,3x3,plob_264,Plob,0,0, Nov18,Nutrient,Nov18_plob_264
B3,3x3,plob_910,Plob,0,0, Nov18,Nutrient,Nov18_plob_910
B3,open,plob_908,Plob,0,10, Nov18,Nutrient,Nov18_plob_908
B4,2x2,plob_?,Plob,0,0, Nov18,Ambient,Nov18_plob_?
B4,2x2,plob_439,Plob,0,0, Nov18,Ambient,Nov18_plob_439
B4,3x3,plob_368,Plob,0,0, Nov18,Ambient,Nov18_plob_368
B4,open,plob_235,Plob,0,0, Nov18,Ambient,Nov18_plob_235
C1,1x1,plob_281,Plob,0,0, Nov18,Ambient,Nov18_plob_281
C1,1x1,plob_283,Plob,0,0, Nov18,Ambient,Nov18_plob_283
C1,2x2,plob_287,Plob,0,0, Nov18,Ambient,Nov18_plob_287
C1,3x3,plob_306,Plob,0,0, Nov18,Ambient,Nov18_plob_306
C1,open,plob_280,Plob,0,3, Nov18,Ambient,Nov18_plob_280
C1,open,plob_281,Plob,0,0, Nov18,Ambient,Nov18_plob_281
C3,1x1,plob_272,Plob,0,0, Nov18,Nutrient,Nov18_plob_272
C3,1x1,plob_905,Plob,0,2, Nov18,Nutrient,Nov18_plob_905
C3,2x2,plob_903,Plob,0,15, Nov18,Nutrient,Nov18_plob_903
C3,3x3,plob_276,Plob,0,5, Nov18,Nutrient,Nov18_plob_276
C3,3x3,plob_279,Plob,0,5, Nov18,Nutrient,Nov18_plob_279
C3,3x3,plob_904,Plob,0,3, Nov18,Nutrient,Nov18_plob_904
C3,open,plob_268,Plob,0,0, Nov18,Nutrient,Nov18_plob_268
C3,open,plob_906,Plob,0,0, Nov18,Nutrient,Nov18_plob_906
D2,1x1,plob_258,Plob,0,10, Nov18,Ambient,Nov18_plob_258
D2,2x2,plob_901/91,Plob,0,1, Nov18,Ambient,Nov18_plob_901/91
D2,3x3,plob_239,Plob,0,0, Nov18,Ambient,Nov18_plob_239
D2,3x3,plob_902,Plob,0,1, Nov18,Ambient,Nov18_plob_902
D2,open,plob_237,Plob,0,0, Nov18,Ambient,Nov18_plob_237
D2,open,plob_700,Plob,0,2, Nov18,Ambient,Nov18_plob_700
D4,1x1,plob_298,Plob,0,0, Nov18,Nutrient,Nov18_plob_298
D4,2x2,plob_252,Plob,0,0, Nov18,Nutrient,Nov18_plob_252
D4,3x3,plob_257,Plob,0,0, Nov18,Nutrient,Nov18_plob_257
D4,3x3,plob_296,Plob,0,3, Nov18,Nutrient,Nov18_plob_296
D4,open,plob_246,Plob,0,0, Nov18,Nutrient,Nov18_plob_246
D4,open,plob_247,Plob,0,0, Nov18,Nutrient,Nov18_plob_247
A1,3x3,plob_222,Plob,0,0, Mar19,Ambient,Mar19_plob_222
A1,open,plob_224,Plob,5,10, Mar19,Ambient,Mar19_plob_224
A1,open,plob_225,Plob,0,85, Mar19,Ambient,Mar19_plob_225
A2,1x1,plob_205,Plob,0,0, Mar19,Nutrient,Mar19_plob_205
A2,1x1,plob_206/31/15,Plob,0,0, Mar19,Nutrient,Mar19_plob_206/31/15
A2,1x1,plob_914,Plob,0,90, Mar19,Nutrient,Mar19_plob_914
A2,2x2,plob_208,Plob,0,5, Mar19,Nutrient,Mar19_plob_208
A2,2x2,plob_209,Plob,0,0, Mar19,Nutrient,Mar19_plob_209
A2,3x3,plob_211,Plob,0,5, Mar19,Nutrient,Mar19_plob_211
A2,3x3,plob_913,Plob,0,0, Mar19,Nutrient,Mar19_plob_913
A2,open,plob_215,Plob,0,0, Mar19,Nutrient,Mar19_plob_215
A2,open,plob_216,Plob,0,0, Mar19,Nutrient,Mar19_plob_216
A2,open,plob_912,Plob,0,100, Mar19,Nutrient,Mar19_plob_912
B3,1x1,plob_907,Plob,0,80, Mar19,Nutrient,Mar19_plob_907
B3,2x2,plob_909,Plob,0,12, Mar19,Nutrient,Mar19_plob_909
B3,3x3,plob_150,Plob,0,20, Mar19,Nutrient,Mar19_plob_150
B3,3x3,plob_264,Plob,0,20, Mar19,Nutrient,Mar19_plob_264
B3,3x3,plob_910,Plob,0,90, Mar19,Nutrient,Mar19_plob_910
B3,open,plob_908,Plob,0,50, Mar19,Nutrient,Mar19_plob_908
B4,2x2,plob_?,Plob,0,10, Mar19,Ambient,Mar19_plob_?
B4,2x2,plob_439,Plob,0,0, Mar19,Ambient,Mar19_plob_439
B4,3x3,plob_131,Plob,0,0, Mar19,Ambient,Mar19_plob_131
B4,3x3,plob_368,Plob,0,10, Mar19,Ambient,Mar19_plob_368
B4,open,plob_235,Plob,0,0, Mar19,Ambient,Mar19_plob_235
C1,1x1,plob_281,Plob,0,0, Mar19,Ambient,Mar19_plob_281
C1,1x1,plob_283,Plob,0,0, Mar19,Ambient,Mar19_plob_283
C1,2x2,plob_287,Plob,0,0, Mar19,Ambient,Mar19_plob_287
C1,3x3,plob_306,Plob,0,0, Mar19,Ambient,Mar19_plob_306
C1,open,plob_280,Plob,0,5, Mar19,Ambient,Mar19_plob_280
C1,open,plob_281,Plob,0,0, Mar19,Ambient,Mar19_plob_281
C3,1x1,plob_272,Plob,0,0, Mar19,Nutrient,Mar19_plob_272
C3,1x1,plob_905,Plob,0,7, Mar19,Nutrient,Mar19_plob_905
C3,2x2,plob_903,Plob,0,40, Mar19,Nutrient,Mar19_plob_903
C3,3x3,plob_276,Plob,0,10, Mar19,Nutrient,Mar19_plob_276
C3,3x3,plob_279,Plob,0,5, Mar19,Nutrient,Mar19_plob_279
C3,3x3,plob_904,Plob,0,15, Mar19,Nutrient,Mar19_plob_904
C3,open,plob_268,Plob,0,2, Mar19,Nutrient,Mar19_plob_268
C3,open,plob_906,Plob,0,0, Mar19,Nutrient,Mar19_plob_906
D2,1x1,plob_258,Plob,0,50, Mar19,Ambient,Mar19_plob_258
D2,2x2,plob_901/91,Plob,0,1, Mar19,Ambient,Mar19_plob_901/91
D2,3x3,plob_239,Plob,0,2, Mar19,Ambient,Mar19_plob_239
D2,3x3,plob_902,Plob,0,100, Mar19,Ambient,Mar19_plob_902
D2,open,plob_237,Plob,0,0, Mar19,Ambient,Mar19_plob_237
D2,open,plob_700,Plob,0,5, Mar19,Ambient,Mar19_plob_700
D4,1x1,plob_298,Plob,0,0, Mar19,Nutrient,Mar19_plob_298
D4,2x2,plob_252,Plob,0,0, Mar19,Nutrient,Mar19_plob_252
D4,3x3,plob_257,Plob,0,0, Mar19,Nutrient,Mar19_plob_257
D4,3x3,plob_296,Plob,0,3, Mar19,Nutrient,Mar19_plob_296
D4,open,plob_246,Plob,0,10, Mar19,Nutrient,Mar19_plob_246
D4,open,plob_247,Plob,0,0, Mar19,Nutrient,Mar19_plob_247
A1,3x3,plob_222,Plob,0,40, Aug19,Ambient,Aug19_plob_222
A1,open,plob_224,Plob,0,25, Aug19,Ambient,Aug19_plob_224
A1,open,plob_225,Plob,0,85, Aug19,Ambient,Aug19_plob_225
A2,1x1,plob_205,Plob,0,0, Aug19,Nutrient,Aug19_plob_205
A2,1x1,plob_206/31/15,Plob,0,0, Aug19,Nutrient,Aug19_plob_206/31/15
A2,1x1,plob_914,Plob,0,90, Aug19,Nutrient,Aug19_plob_914
A2,2x2,plob_208,Plob,0,10, Aug19,Nutrient,Aug19_plob_208
A2,2x2,plob_209,Plob,0,10, Aug19,Nutrient,Aug19_plob_209
A2,3x3,plob_211,Plob,0,15, Aug19,Nutrient,Aug19_plob_211
A2,3x3,plob_913,Plob,0,1, Aug19,Nutrient,Aug19_plob_913
A2,open,plob_215,Plob,0,0, Aug19,Nutrient,Aug19_plob_215
A2,open,plob_216,Plob,0,0, Aug19,Nutrient,Aug19_plob_216
A2,open,plob_912,Plob,0,100, Aug19,Nutrient,Aug19_plob_912
B3,1x1,plob_907,Plob,0,100, Aug19,Nutrient,Aug19_plob_907
B3,2x2,plob_909,Plob,0,80, Aug19,Nutrient,Aug19_plob_909
B3,3x3,plob_150,Plob,NA,25, Aug19,Nutrient,Aug19_plob_150
B3,3x3,plob_264,Plob,0,80, Aug19,Nutrient,Aug19_plob_264
B3,3x3,plob_910,Plob,0,100, Aug19,Nutrient,Aug19_plob_910
B3,open,plob_908,Plob,0,85, Aug19,Nutrient,Aug19_plob_908
B4,2x2,plob_?,Plob,10,15, Aug19,Ambient,Aug19_plob_?
B4,2x2,plob_439,Plob,0,0, Aug19,Ambient,Aug19_plob_439
B4,3x3,plob_131,Plob,0,0, Aug19,Ambient,Aug19_plob_131
B4,3x3,plob_368,Plob,0,10, Aug19,Ambient,Aug19_plob_368
B4,open,plob_235,Plob,0,15, Aug19,Ambient,Aug19_plob_235
C1,1x1,plob_281,Plob,0,5, Aug19,Ambient,Aug19_plob_281
C1,1x1,plob_283,Plob,0,0, Aug19,Ambient,Aug19_plob_283
C1,2x2,plob_287,Plob,0,0, Aug19,Ambient,Aug19_plob_287
C1,3x3,plob_306,Plob,0,0, Aug19,Ambient,Aug19_plob_306
C1,open,plob_280,Plob,0,5, Aug19,Ambient,Aug19_plob_280
C1,open,plob_281,Plob,0,0, Aug19,Ambient,Aug19_plob_281
C3,1x1,plob_272,Plob,0,5, Aug19,Nutrient,Aug19_plob_272
C3,1x1,plob_905,Plob,0,30, Aug19,Nutrient,Aug19_plob_905
C3,2x2,plob_903,Plob,0,100, Aug19,Nutrient,Aug19_plob_903
C3,3x3,plob_276,Plob,0,20, Aug19,Nutrient,Aug19_plob_276
C3,3x3,plob_279,Plob,0,2, Aug19,Nutrient,Aug19_plob_279
C3,3x3,plob_904,Plob,0,15, Aug19,Nutrient,Aug19_plob_904
C3,open,plob_268,Plob,0,0, Aug19,Nutrient,Aug19_plob_268
C3,open,plob_906,Plob,0,0, Aug19,Nutrient,Aug19_plob_906
D2,1x1,plob_258,Plob,0,70, Aug19,Ambient,Aug19_plob_258
D2,2x2,plob_901/91,Plob,0,2, Aug19,Ambient,Aug19_plob_901/91
D2,3x3,plob_239,Plob,2,10, Aug19,Ambient,Aug19_plob_239
D2,3x3,plob_902,Plob,0,100, Aug19,Ambient,Aug19_plob_902
D2,open,plob_237,Plob,0,0, Aug19,Ambient,Aug19_plob_237
D2,open,plob_700,Plob,0,1, Aug19,Ambient,Aug19_plob_700
D4,1x1,plob_298,Plob,0,10, Aug19,Nutrient,Aug19_plob_298
D4,2x2,plob_252,Plob,0,5, Aug19,Nutrient,Aug19_plob_252
D4,3x3,plob_257,Plob,0,2, Aug19,Nutrient,Aug19_plob_257
D4,3x3,plob_296,Plob,0,10, Aug19,Nutrient,Aug19_plob_296
D4,open,plob_246,Plob,0,10, Aug19,Nutrient,Aug19_plob_246
D4,open,plob_247,Plob,0,5, Aug19,Nutrient,Aug19_plob_247
C1,open,plob_280,Plob,0,5, Nov19,Ambient,Nov19_plob_280
C1,open,plob_281,Plob,0,0, Nov19,Ambient,Nov19_plob_281
C3,1x1,plob_272,Plob,0,15, Nov19,Nutrient,Nov19_plob_272
C3,1x1,plob_905,Plob,0,60, Nov19,Nutrient,Nov19_plob_905
C3,2x2,plob_903,Plob,0,100, Nov19,Nutrient,Nov19_plob_903
C3,3x3,plob_276,Plob,0,30, Nov19,Nutrient,Nov19_plob_276
C3,3x3,plob_279,Plob,0,10, Nov19,Nutrient,Nov19_plob_279
C3,3x3,plob_904,Plob,0,15, Nov19,Nutrient,Nov19_plob_904
C3,open,plob_268,Plob,0,0, Nov19,Nutrient,Nov19_plob_268
C3,open,plob_906,Plob,0,0, Nov19,Nutrient,Nov19_plob_906
D2,1x1,plob_258,Plob,0,100, Nov19,Ambient,Nov19_plob_258
D2,2x2,plob_901/91,Plob,0,5, Nov19,Ambient,Nov19_plob_901/91
D2,3x3,plob_239,Plob,0,15, Nov19,Ambient,Nov19_plob_239
D2,3x3,plob_902,Plob,0,100, Nov19,Ambient,Nov19_plob_902
D2,open,plob_237,Plob,0,0, Nov19,Ambient,Nov19_plob_237
D2,open,plob_700,Plob,0,2, Nov19,Ambient,Nov19_plob_700
D4,1x1,plob_298,Plob,0,20, Nov19,Nutrient,Nov19_plob_298
D4,2x2,plob_252,Plob,0,30, Nov19,Nutrient,Nov19_plob_252
D4,3x3,plob_257,Plob,0,2, Nov19,Nutrient,Nov19_plob_257
D4,3x3,plob_296,Plob,0,13, Nov19,Nutrient,Nov19_plob_296
D4,open,plob_246,Plob,0,10, Nov19,Nutrient,Nov19_plob_246
D4,open,plob_247,Plob,0,10, Nov19,Nutrient,Nov19_plob_247
A1,1x1,plob_220,Plob,0,0, Aug20,Ambient,Aug20_plob_220
A1,3x3,plob_222,Plob,0,50, Aug20,Ambient,Aug20_plob_222
A1,open,plob_224,Plob,0,10, Aug20,Ambient,Aug20_plob_224
A1,open,plob_225,Plob,0,98, Aug20,Ambient,Aug20_plob_225
A2,1x1,plob_205,Plob,0,25, Aug20,Nutrient,Aug20_plob_205
A2,1x1,plob_206/31/15,Plob,0,0, Aug20,Nutrient,Aug20_plob_206/31/15
A2,1x1,plob_914,Plob,0,100, Aug20,Nutrient,Aug20_plob_914
A2,2x2,plob_208,Plob,0,95, Aug20,Nutrient,Aug20_plob_208
A2,2x2,plob_209,Plob,0,90, Aug20,Nutrient,Aug20_plob_209
A2,3x3,plob_211,Plob,0,90, Aug20,Nutrient,Aug20_plob_211
A2,3x3,plob_913,Plob,0,60, Aug20,Nutrient,Aug20_plob_913
A2,open,plob_215,Plob,0,80, Aug20,Nutrient,Aug20_plob_215
A2,open,plob_216,Plob,0,30, Aug20,Nutrient,Aug20_plob_216
A2,open,plob_912,Plob,0,100, Aug20,Nutrient,Aug20_plob_912
B3,1x1,plob_907,Plob,0,100, Aug20,Nutrient,Aug20_plob_907
B3,2x2,plob_909,Plob,0,100, Aug20,Nutrient,Aug20_plob_909
B3,3x3,plob_150,Plob,0,35, Aug20,Nutrient,Aug20_plob_150
B3,3x3,plob_264,Plob,0,100, Aug20,Nutrient,Aug20_plob_264
B3,3x3,plob_910,Plob,0,100, Aug20,Nutrient,Aug20_plob_910
B3,open,plob_908,Plob,0,100, Aug20,Nutrient,Aug20_plob_908
B4,2x2,plob_?,Plob,0,100, Aug20,Ambient,Aug20_plob_?
B4,3x3,plob_131,Plob,0,100, Aug20,Ambient,Aug20_plob_131
B4,3x3,plob_368,Plob,0,40, Aug20,Ambient,Aug20_plob_368
B4,open,plob_235,Plob,0,70, Aug20,Ambient,Aug20_plob_235
C1,1x1,plob_281,Plob,0,95, Aug20,Ambient,Aug20_plob_281
C1,1x1,plob_283,Plob,0,25, Aug20,Ambient,Aug20_plob_283
C1,2x2,plob_287,Plob,0,2, Aug20,Ambient,Aug20_plob_287
C1,3x3,plob_306,Plob,0,15, Aug20,Ambient,Aug20_plob_306
C1,open,plob_280,Plob,0,60, Aug20,Ambient,Aug20_plob_280
C1,open,plob_281,Plob,0,15, Aug20,Ambient,Aug20_plob_281
C3,1x1,plob_272,Plob,0,25, Aug20,Nutrient,Aug20_plob_272
C3,1x1,plob_905,Plob,0,100, Aug20,Nutrient,Aug20_plob_905
C3,2x2,plob_903,Plob,0,100, Aug20,Nutrient,Aug20_plob_903
C3,3x3,plob_276,Plob,0,50, Aug20,Nutrient,Aug20_plob_276
C3,3x3,plob_279,Plob,0,30, Aug20,Nutrient,Aug20_plob_279
C3,3x3,plob_904,Plob,0,20, Aug20,Nutrient,Aug20_plob_904
C3,open,plob_268,Plob,0,100, Aug20,Nutrient,Aug20_plob_268
C3,open,plob_906,Plob,0,0, Aug20,Nutrient,Aug20_plob_906
D2,1x1,plob_258,Plob,0,100, Aug20,Ambient,Aug20_plob_258
D2,2x2,plob_901/91,Plob,0,15, Aug20,Ambient,Aug20_plob_901/91
D2,3x3,plob_239,Plob,0,20, Aug20,Ambient,Aug20_plob_239
D2,3x3,plob_902,Plob,0,100, Aug20,Ambient,Aug20_plob_902
D2,open,plob_237,Plob,0,20, Aug20,Ambient,Aug20_plob_237
D2,open,plob_700,Plob,0,10, Aug20,Ambient,Aug20_plob_700
D4,1x1,plob_298,Plob,0,30, Aug20,Nutrient,Aug20_plob_298
D4,2x2,plob_252,Plob,0,70, Aug20,Nutrient,Aug20_plob_252
D4,3x3,plob_257,Plob,0,3, Aug20,Nutrient,Aug20_plob_257
D4,3x3,plob_296,Plob,0,8, Aug20,Nutrient,Aug20_plob_296
D4,open,plob_246,Plob,0,20, Aug20,Nutrient,Aug20_plob_246
D4,open,plob_247,Plob,0,10, Aug20,Nutrient,Aug20_plob_247
A1,1X1,A5,Acr,0,0, May19,,
A1,1X1,P11,Pver,0,0, May19,,
A1,1X1,P16,Pver,0,0, May19,,
A1,1X1,P9,Pver,0,0, May19,,
A1,1X1,Plob 220,Plob,,, May19,,
A1,2X2,A4,Acr,NA,NA, May19,,
A1,2X2,P13,Pver,100,0, May19,,
A1,2X2,P8,Pver,0,0, May19,,
A1,3X3,A3,Acr,15,0, May19,,
A1,3X3,A4,Acr,5,0, May19,,
A1,3X3,P12,Pver,0,0, May19,,
A1,3X3,P8,Pver,0,0, May19,,
A1,3X3,P9,Pver,0,0, May19,,
A1,3X3,Plob 222,Plob,,, May19,,
A1,Open,A1,Acr,0,100, May19,,
A1,Open,A2,Acr,80,0, May19,,
A1,Open,A3,Acr,100,0, May19,,
A1,Open,P12,Pver,0,0, May19,,
A1,Open,P8,Pver,0,0, May19,,
A1,Open,Plob 224,Plob,,, May19,,
A1,Open,Plob 225,Plob,,, May19,,
A2,1X1,A2,Acr,30,70, May19,,
A2,1X1,P11,Pver,0,0, May19,,
A2,1X1,P17,Pver,0,0, May19,,
A2,1X1,P22,Pver,0,0, May19,,
A2,1X1,Plob 205,Plob,,, May19,,
A2,1X1,Plob 206/31/15,Plob,,, May19,,
A2,1X1,Plob 914,Plob,,, May19,,
A2,2X2,A3,Acr,0,0, May19,,
A2,2X2,P24,Pver,0,0, May19,,
A2,2X2,P9,Pver,0,0, May19,,
A2,2X2,Plob 208,Plob,,, May19,,
A2,2X2,Plob 209,Plob,,, May19,,
A2,3X3,A2,Acr,0,0, May19,,
A2,3X3,P20,Pver,0,0, May19,,
A2,3X3,P25,Pver,0,5, May19,,
A2,3X3,P6,Pver,0,0, May19,,
A2,3X3,Plob 211,Plob,,, May19,,
A2,3X3,Plob 83,Plob,,, May19,,
A2,3X3,Plob 913,Plob,,, May19,,
A2,Open,A1,Acr,100,0, May19,,
